time,gt_x,gt_y,gt_theta
1747602216.1591327,3.000000074961645,-0.7802724785589421,1.5707969242313609
1747602216.1592093,3.000000074475841,-0.7802724903532007,1.5707957119694307
1747602216.1613507,3.0000000750145763,-0.7802724783713161,1.5707969244391649
1747602216.1781263,3.0000000745287725,-0.7802724901655748,1.5707957121772347
1747602216.221564,3.0000000750675078,-0.7802724781836904,1.570796924646969
1747602216.2216356,3.0000000745817044,-0.7802724899779491,1.570795712385039
1747602216.221702,3.0000000751204396,-0.7802724779960644,1.570796924854773
1747602216.2218258,3.000000074634636,-0.7802724897903229,1.5707957125928431
1747602216.2219038,3.000000075173371,-0.7802724778084383,1.5707969250625773
1747602216.2298694,3.0000000746875672,-0.780272489602697,1.5707957128006473
1747602216.239481,3.0000000752263025,-0.7802724776208124,1.5707969252703808
1747602216.2859662,3.0000000747404987,-0.7802724894150709,1.5707957130084513
1747602216.2860987,3.0000000752792344,-0.7802724774331863,1.5707969254781857
1747602216.2862055,3.0000000747934306,-0.7802724892274449,1.5707957132162556
1747602216.2863111,3.000000075332166,-0.7802724772455604,1.5707969256859897
1747602216.2909536,3.000000074846362,-0.7802724890398187,1.5707957134240595
1747602216.2982438,3.0000000753850973,-0.7802724770579342,1.570796925893794
1747602216.3396475,3.0000000748992934,-0.7802724888521927,1.5707957136318635
1747602216.339798,3.0000000754380287,-0.7802724768703081,1.5707969261015975
1747602216.339991,3.0000000749522253,-0.7802724886645667,1.5707957138396682
1747602216.3400576,3.0000000754909606,-0.7802724766826822,1.5707969263094015
1747602216.3501365,3.0000000750051568,-0.7802724884769409,1.5707957140474724
1747602216.359589,3.000000075543892,-0.7802724764950566,1.5707969265172057
1747602216.403088,3.000000075058088,-0.780272488289315,1.5707957142552762
1747602216.4031875,3.0000000755968235,-0.7802724763074305,1.5707969267250101
1747602216.4032574,3.0000000751110205,-0.780272488101689,1.5707957144630806
1747602216.4033055,3.0000000756497562,-0.7802724761198048,1.5707969269328144
1747602216.407005,3.0000000751639537,-0.7802724879140632,1.5707957146708844
1747602216.4197016,3.0000000757026895,-0.7802724759321787,1.5707969271406184
1747602216.4592988,3.0000000752168865,-0.7802724877264372,1.5707957148786893
1747602216.459384,3.000000075755622,-0.7802724757445527,1.5707969273484226
1747602216.4594598,3.0000000752698193,-0.7802724875388112,1.5707957150864933
1747602216.4595294,3.000000075808555,-0.7802724755569267,1.5707969275562266
1747602216.4691007,3.000000075322752,-0.7802724873511852,1.570795715294297
1747602216.4791915,3.0000000758614878,-0.7802724753693007,1.5707969277640308
1747602216.5190442,3.0000000753756852,-0.7802724871635591,1.5707957155021015
1747602216.5191064,3.000000075914421,-0.7802724751816746,1.5707969279718343
1747602216.519154,3.000000075428618,-0.7802724869759331,1.5707957157099055
1747602216.520708,3.0000000759673537,-0.7802724749940485,1.5707969281796388
1747602216.5287535,3.000000075481551,-0.7802724867883071,1.5707957159177104
1747602216.5711598,3.0000000760202865,-0.7802724748064225,1.5707969283874426
1747602216.5717273,3.0000000755344836,-0.7802724866006808,1.570795716125514
1747602216.5718293,3.0000000760732197,-0.7802724746187966,1.570796928595247
1747602216.572069,3.0000000755874168,-0.7802724864130548,1.570795716333318
1747602216.5798728,3.0000000761261525,-0.7802724744311703,1.5707969288030512
1747602216.6235428,3.0000000756403495,-0.7802724862254288,1.5707957165411222
1747602216.623752,3.0000000761790853,-0.7802724742435444,1.5707969290108554
1747602216.6239133,3.0000000756932823,-0.7802724860378027,1.5707957167489262
1747602216.624036,3.000000076232018,-0.7802724740559185,1.5707969292186592
1747602216.634358,3.000000075746215,-0.7802724858501769,1.5707957169567306
1747602216.6392426,3.00000007628495,-0.7802724738682927,1.570796929426464
1747602216.6801562,3.0000000757991465,-0.7802724856625509,1.570795717164535
1747602216.6802168,3.0000000763378813,-0.7802724736806665,1.5707969296342674
1747602216.6802738,3.000000075852078,-0.7802724854749249,1.5707957173723388
1747602216.6803265,3.000000076390813,-0.7802724734930405,1.5707969298420714
1747602216.6893187,3.0000000759050094,-0.7802724852872989,1.570795717580143
1747602216.700828,3.0000000764437442,-0.7802724733054145,1.5707969300498759
1747602216.7431943,3.0000000759579413,-0.7802724850996728,1.5707957177879475
1747602216.7432685,3.000000076496676,-0.7802724731177885,1.5707969302576796
1747602216.7433374,3.0000000760108727,-0.7802724849120468,1.5707957179957517
1747602216.7434196,3.0000000765496075,-0.7802724729301626,1.570796930465484
1747602216.7480938,3.000000076063804,-0.7802724847244208,1.570795718203556
1747602216.7598083,3.000000076602539,-0.7802724727425363,1.5707969306732883
1747602216.8071582,3.0000000761167356,-0.7802724845367945,1.57079571841136
1747602216.8072534,3.000000076655471,-0.7802724725549102,1.5707969308810923
1747602216.8073168,3.0000000761696675,-0.7802724843491685,1.5707957186191643
1747602216.8073766,3.0000000767084023,-0.7802724723672841,1.5707969310888965
1747602216.8103683,3.000000076222599,-0.7802724841615426,1.5707957188269683
1747602216.820345,3.0000000767613337,-0.7802724721796582,1.5707969312967005
1747602216.8631728,3.0000000762755303,-0.7802724839739166,1.5707957190347723
1747602216.8632307,3.000000076814265,-0.7802724719920323,1.5707969315045043
1747602216.8632746,3.000000076328462,-0.7802724837862908,1.5707957192425768
1747602216.8633158,3.000000076867197,-0.7802724718044066,1.5707969317123087
1747602216.8688815,3.0000000763813937,-0.780272483598665,1.5707957194503814
1747602216.8787472,3.0000000769201285,-0.7802724716167807,1.5707969319201127
1747602216.9203365,3.000000076434326,-0.7802724834110389,1.5707957196581852
1747602216.9204202,3.0000000769730613,-0.7802724714291548,1.570796932127917
1747602216.920487,3.0000000764872587,-0.780272483223413,1.5707957198659892
1747602216.9210093,3.000000077025994,-0.7802724712415288,1.5707969323357205
1747602216.9329531,3.000000076540192,-0.780272483035787,1.5707957200737936
1747602216.971166,3.0000000770789272,-0.7802724710539027,1.5707969325435251
1747602216.9712837,3.0000000765931247,-0.7802724828481609,1.5707957202815979
1747602216.9713733,3.00000007713186,-0.7802724708662767,1.5707969327513294
1747602216.9756012,3.0000000766460575,-0.780272482660535,1.5707957204894016
1747602216.9822896,3.000000077184793,-0.7802724706786507,1.5707969329591336
1747602217.0205956,3.0000000766989903,-0.7802724824729089,1.570795720697206
1747602217.020701,3.000000077237726,-0.7802724704910247,1.5707969331669376
1747602217.0208147,3.0000000767519235,-0.7802724822852828,1.5707957209050103
1747602217.0210383,3.0000000772906588,-0.7802724703033987,1.5707969333747418
1747602217.029795,3.0000000768048563,-0.780272482097657,1.5707957211128147
1747602217.0712197,3.0000000773435915,-0.7802724701157726,1.5707969335825454
1747602217.0713053,3.000000076857789,-0.7802724819100307,1.5707957213206187
1747602217.0713723,3.0000000773965243,-0.7802724699281465,1.5707969337903502
1747602217.0714345,3.0000000769107222,-0.7802724817224047,1.5707957215284234
1747602217.08033,3.0000000774494575,-0.7802724697405206,1.5707969339981545
1747602217.088126,3.000000076963655,-0.7802724815347788,1.5707957217362272
1747602217.1310666,3.0000000775023903,-0.7802724695528946,1.570796934205958
1747602217.1311364,3.0000000770165878,-0.7802724813471527,1.5707957219440318
1747602217.1311874,3.0000000775553226,-0.7802724693652686,1.5707969344137622
1747602217.131239,3.0000000770695197,-0.7802724811595266,1.5707957221518358
1747602217.1391602,3.0000000776082545,-0.7802724691776427,1.5707969346215667
1747602217.147916,3.000000077122452,-0.7802724809719007,1.57079572235964
1747602217.1925426,3.0000000776611864,-0.7802724689900167,1.5707969348293709
1747602217.1927013,3.0000000771753834,-0.7802724807842747,1.5707957225674438
1747602217.1928124,3.000000077714118,-0.7802724688023907,1.5707969350371749
1747602217.1929076,3.000000077228315,-0.7802724805966488,1.5707957227752485
1747602217.1988983,3.0000000777670492,-0.7802724686147646,1.570796935244979
1747602217.2087657,3.0000000772812463,-0.7802724804090226,1.5707957229830527
1747602217.2511067,3.000000077819981,-0.7802724684271386,1.570796935452783
1747602217.2513468,3.000000077334178,-0.7802724802213966,1.570795723190857
1747602217.2514336,3.0000000778729126,-0.7802724682395126,1.570796935660587
1747602217.2514856,3.0000000773871096,-0.7802724800337707,1.5707957233986611
1747602217.2646365,3.000000077925844,-0.7802724680518864,1.5707969358683915
1747602217.2699506,3.000000077440041,-0.7802724798461443,1.570795723606465
1747602217.3150795,3.0000000779787754,-0.7802724678642603,1.570796936076196
1747602217.315136,3.0000000774929725,-0.7802724796585184,1.5707957238142696
1747602217.3151817,3.0000000780317073,-0.7802724676766344,1.5707969362839997
1747602217.3152235,3.0000000775459044,-0.7802724794708925,1.5707957240220733
1747602217.3219416,3.0000000780846388,-0.7802724674890085,1.5707969364918042
1747602217.3295457,3.000000077598836,-0.7802724792832665,1.5707957242298778
1747602217.3712647,3.00000007813757,-0.7802724673013827,1.5707969366996084
1747602217.3713663,3.0000000776517672,-0.7802724790956406,1.570795724437682
1747602217.3714485,3.0000000781905016,-0.7802724671137568,1.5707969369074124
1747602217.3756368,3.000000077704699,-0.7802724789080148,1.5707957246454862
1747602217.3867986,3.0000000782434335,-0.7802724669261307,1.5707969371152162
1747602217.4277458,3.0000000777576314,-0.7802724787203886,1.5707957248532904
1747602217.427832,3.0000000782963663,-0.7802724667385047,1.5707969373230206
1747602217.4278998,3.000000077810564,-0.7802724785327626,1.5707957250610947
1747602217.4279654,3.000000078349299,-0.7802724665508787,1.5707969375308246
1747602217.4280274,3.000000077863497,-0.7802724783451366,1.5707957252688989
1747602217.4379668,3.000000078402232,-0.7802724663632526,1.5707969377386288
1747602217.4522963,3.00000007791643,-0.7802724781575106,1.570795725476703
1747602217.5004117,3.000000078455165,-0.7802724661756266,1.5707969379464324
1747602217.5005345,3.000000077969363,-0.7802724779698845,1.570795725684507
1747602217.500611,3.000000078508098,-0.7802724659880006,1.5707969381542375
1747602217.5006793,3.0000000780222957,-0.7802724777822584,1.570795725892312
1747602217.5007484,3.0000000785610306,-0.7802724658003745,1.570796938362041
1747602217.5087862,3.0000000780752285,-0.7802724775946324,1.570795726100116
1747602217.518992,3.000000078613964,-0.7802724656127483,1.5707969385698457
1747602217.5590217,3.0000000781281617,-0.7802724774070062,1.57079572630792
1747602217.5590937,3.0000000786668966,-0.7802724654251224,1.5707969387776493
1747602217.5591407,3.0000000781810945,-0.7802724772193803,1.5707957265157244
1747602217.561672,3.0000000787198293,-0.7802724652374965,1.5707969389854537
1747602217.57623,3.0000000782340273,-0.7802724770317544,1.5707957267235286
1747602217.619335,3.000000078772762,-0.7802724650498706,1.5707969391932581
1747602217.6194198,3.0000000782869605,-0.7802724768441284,1.5707957269313333
1747602217.619487,3.0000000788256953,-0.7802724648622446,1.5707969394010621
1747602217.6195416,3.0000000783398932,-0.7802724766565023,1.5707957271391375
1747602217.6195965,3.0000000788786276,-0.7802724646746185,1.570796939608866
1747602217.6283767,3.0000000783928256,-0.7802724764688763,1.5707957273469413
1747602217.638352,3.0000000789315595,-0.7802724644869925,1.5707969398166703
1747602217.684206,3.000000078445757,-0.7802724762812502,1.5707957275547455
1747602217.6842644,3.000000078984491,-0.7802724642993664,1.570796940024475
1747602217.6843297,3.000000078498689,-0.7802724760936242,1.5707957277625495
1747602217.6845267,3.000000079037423,-0.7802724641117403,1.5707969402322786
1747602217.6875126,3.0000000785516203,-0.7802724759059981,1.570795727970354
1747602217.6987367,3.0000000790903543,-0.7802724639241142,1.5707969404400832
1747602217.7417855,3.0000000786045518,-0.7802724757183719,1.5707957281781582
1747602217.7418585,3.0000000791432857,-0.7802724637364881,1.5707969406478872
1747602217.7419171,3.000000078657483,-0.7802724755307459,1.5707957283859622
1747602217.7419713,3.0000000791962176,-0.7802724635488619,1.5707969408556912
1747602217.7488267,3.000000078710415,-0.7802724753431197,1.570795728593767
1747602217.7591085,3.000000079249149,-0.7802724633612359,1.5707969410634954
1747602217.8031056,3.0000000787633465,-0.7802724751554937,1.5707957288015713
1747602217.8031955,3.0000000793020805,-0.78027246317361,1.5707969412712999
1747602217.8033583,3.000000078816278,-0.7802724749678678,1.5707957290093755
1747602217.8034678,3.000000079355012,-0.7802724629859841,1.5707969414791036
1747602217.807613,3.00000007886921,-0.7802724747802419,1.5707957292171801
1747602217.8177462,3.0000000794079438,-0.7802724627983582,1.5707969416869076
1747602217.8629363,3.0000000789221413,-0.7802724745926158,1.570795729424984
1747602217.8630142,3.000000079460875,-0.7802724626107321,1.5707969418947119
1747602217.8630764,3.0000000789750727,-0.7802724744049898,1.5707957296327886
1747602217.8631332,3.0000000795138067,-0.7802724624231062,1.5707969421025163
1747602217.870318,3.000000079028004,-0.7802724742173638,1.5707957298405921
1747602217.8791087,3.000000079566738,-0.7802724622354801,1.5707969423103212
1747602217.920453,3.000000079080937,-0.7802724740297378,1.5707957300483966
1747602217.92055,3.0000000796196713,-0.780272462047854,1.5707969425181247
1747602217.9206514,3.0000000791338697,-0.7802724738421116,1.5707957302562008
1747602217.9207425,3.000000079672604,-0.7802724618602279,1.5707969427259292
1747602217.9292839,3.0000000791868024,-0.7802724736544855,1.570795730464005
1747602217.9394183,3.000000079725537,-0.7802724616726018,1.5707969429337334
1747602217.981991,3.000000079239735,-0.7802724734668595,1.5707957306718099
1747602217.9820774,3.0000000797784696,-0.7802724614849758,1.570796943141537
1747602217.9824336,3.0000000792926684,-0.7802724732792334,1.5707957308796137
1747602217.9843338,3.000000079831403,-0.7802724612973498,1.5707969433493416
1747602217.9911408,3.000000079345601,-0.7802724730916075,1.5707957310874179
1747602218.0353794,3.0000000798843356,-0.780272461109724,1.5707969435571456
1747602218.0355098,3.000000079398534,-0.7802724729039817,1.5707957312952217
1747602218.0356276,3.0000000799372684,-0.7802724609220981,1.5707969437649503
1747602218.0357327,3.0000000794514667,-0.7802724727163558,1.5707957315030259
1747602218.0374088,3.000000079990201,-0.7802724607344722,1.5707969439727543
1747602218.048393,3.0000000795044,-0.7802724725287298,1.5707957317108308
1747602218.0910614,3.0000000800431343,-0.7802724605468462,1.5707969441805585
1747602218.0911164,3.0000000795573327,-0.7802724723411038,1.5707957319186348
1747602218.0911608,3.000000080096067,-0.7802724603592202,1.570796944388362
1747602218.0912013,3.0000000796102655,-0.7802724721534777,1.5707957321264394
1747602218.1000948,3.000000080149,-0.7802724601715941,1.570796944596166
1747602218.1102502,3.0000000796631987,-0.7802724719658517,1.5707957323342432
1747602218.1510801,3.000000080201933,-0.7802724599839681,1.5707969448039707
1747602218.1511443,3.0000000797161315,-0.7802724717782257,1.5707957325420476
1747602218.1511989,3.000000080254865,-0.7802724597963421,1.5707969450117747
1747602218.1512558,3.000000079769063,-0.7802724715905996,1.570795732749852
1747602218.1610165,3.0000000803077964,-0.7802724596087158,1.5707969452195794
1747602218.184115,3.0000000798219943,-0.7802724714029733,1.5707957329576567
1747602218.2203894,3.000000080360728,-0.7802724594210898,1.5707969454273836
1747602218.2204702,3.0000000798749262,-0.7802724712153474,1.5707957331654605
1747602218.220547,3.0000000804136597,-0.7802724592334637,1.5707969456351878
1747602218.2206264,3.0000000799278577,-0.780272471027721,1.5707957333732645
1747602218.2207043,3.000000080466591,-0.7802724590458375,1.5707969458429918
1747602218.2301412,3.000000079980789,-0.7802724708400952,1.5707957335810692
1747602218.2395515,3.0000000805195226,-0.7802724588582115,1.5707969460507964
1747602218.2830784,3.0000000800337205,-0.7802724706524692,1.5707957337888732
1747602218.2831352,3.000000080572454,-0.7802724586705857,1.5707969462586004
1747602218.2831817,3.0000000800866524,-0.7802724704648432,1.5707957339966778
1747602218.2832239,3.000000080625386,-0.7802724584829597,1.5707969464664044
1747602218.2893574,3.000000080139584,-0.7802724702772172,1.570795734204482
1747602218.2991655,3.0000000806783174,-0.7802724582953338,1.5707969466742082
1747602218.3397753,3.0000000801925153,-0.7802724700895912,1.5707957344122865
1747602218.3398883,3.000000080731249,-0.7802724581077077,1.5707969468820127
1747602218.3399873,3.0000000802454467,-0.7802724699019651,1.5707957346200907
1747602218.340661,3.0000000807841807,-0.7802724579200817,1.5707969470898173
1747602218.3498328,3.0000000802983786,-0.7802724697143393,1.5707957348278947
1747602218.3931136,3.000000080837112,-0.7802724577324558,1.5707969472976218
1747602218.3931801,3.00000008035131,-0.780272469526713,1.570795735035699
1747602218.393233,3.000000080890044,-0.7802724575448297,1.5707969475054255
1747602218.393283,3.000000080404243,-0.7802724693390871,1.5707957352435031
1747602218.4027438,3.0000000809429768,-0.7802724573572036,1.57079694771323
1747602218.4102023,3.000000080457176,-0.7802724691514611,1.5707957354513074
1747602218.4551206,3.00000008099591,-0.7802724571695776,1.5707969479210337
1747602218.455186,3.000000080510109,-0.7802724689638348,1.5707957356591116
1747602218.4552383,3.0000000810488427,-0.7802724569819515,1.5707969481288382
1747602218.455286,3.0000000805630416,-0.7802724687762089,1.5707957358669162
1747602218.4586494,3.0000000811017755,-0.7802724567943254,1.5707969483366429
1747602218.4718792,3.0000000806159743,-0.7802724685885829,1.5707957360747202
1747602218.5152133,3.0000000811547083,-0.7802724566066994,1.5707969485444466
1747602218.5153117,3.0000000806689076,-0.7802724684009567,1.5707957362825247
1747602218.5153942,3.0000000812076415,-0.7802724564190734,1.570796948752251
1747602218.5154684,3.0000000807218403,-0.7802724682133308,1.5707957364903293
1747602218.5206478,3.0000000812605743,-0.7802724562314474,1.5707969489600553
1747602218.5322928,3.000000080774773,-0.7802724680257048,1.5707957366981333
1747602218.580411,3.000000081313507,-0.7802724560438216,1.5707969491678593
1747602218.5805185,3.000000080827706,-0.7802724678380788,1.5707957369059378
1747602218.580632,3.0000000813664403,-0.7802724558561955,1.570796949375664
1747602218.5807705,3.000000080880639,-0.7802724676504529,1.570795737113742
1747602218.581566,3.000000081419373,-0.7802724556685695,1.570796949583468
1747602218.5884547,3.000000080933572,-0.7802724674628267,1.5707957373215462
1747602218.635326,3.000000081472306,-0.7802724554809435,1.5707969497912722
1747602218.6353889,3.0000000809865046,-0.7802724672752006,1.5707957375293502
1747602218.6354442,3.0000000815252386,-0.7802724552933173,1.5707969499990766
1747602218.6354876,3.0000000810394374,-0.7802724670875747,1.570795737737155
1747602218.6391227,3.000000081578171,-0.7802724551056913,1.5707969502068801
1747602218.6479588,3.0000000810923697,-0.7802724668999484,1.570795737944959
1747602218.6938791,3.0000000816311028,-0.7802724549180652,1.5707969504146848
1747602218.6939666,3.000000081145301,-0.7802724667123223,1.570795738152764
1747602218.694038,3.000000081684034,-0.7802724547304389,1.5707969506224888
1747602218.6941035,3.0000000811982326,-0.7802724665246961,1.570795738360568
1747602218.702299,3.0000000817369656,-0.7802724545428128,1.570796950830293
1747602218.711479,3.0000000812511645,-0.7802724663370701,1.570795738568372
1747602218.7510374,3.0000000817898975,-0.7802724543551869,1.5707969510380966
1747602218.7510917,3.000000081304096,-0.7802724661494442,1.5707957387761764
1747602218.7511358,3.000000081842829,-0.780272454167561,1.5707969512459017
1747602218.751177,3.0000000813570273,-0.7802724659618181,1.5707957389839806
1747602218.7583084,3.0000000818957604,-0.780272453979935,1.570796951453706
1747602218.7732058,3.0000000814099588,-0.7802724657741923,1.5707957391917848
1747602218.8110895,3.0000000819486923,-0.780272453792309,1.5707969516615101
1747602218.8111453,3.0000000814628907,-0.7802724655865664,1.5707957393995888
1747602218.8111897,3.0000000820016237,-0.7802724536046831,1.5707969518693146
1747602218.8112497,3.000000081515822,-0.7802724653989402,1.5707957396073937
1747602218.824179,3.000000082054555,-0.7802724534170571,1.5707969520771181
1747602218.8297327,3.0000000815687535,-0.7802724652113142,1.570795739815198
1747602218.8710916,3.0000000821074866,-0.780272453229431,1.5707969522849228
1747602218.8711488,3.0000000816216854,-0.7802724650236882,1.5707957400230026
1747602218.8711984,3.0000000821604185,-0.7802724530418048,1.5707969524927272
1747602218.8712535,3.0000000816746173,-0.780272464836062,1.5707957402308066
1747602218.8771944,3.000000082213351,-0.7802724528541789,1.570796952700531
1747602218.887477,3.00000008172755,-0.780272464648436,1.5707957404386108
1747602218.9311314,3.0000000822662836,-0.7802724526665527,1.5707969529083354
1747602218.9312174,3.000000081780483,-0.7802724644608098,1.5707957406464153
1747602218.9312866,3.0000000823192163,-0.7802724524789266,1.57079695311614
1747602218.931351,3.000000081833416,-0.7802724642731835,1.5707957408542195
1747602218.9403067,3.0000000823721495,-0.7802724522913005,1.570796953323944
1747602218.9494395,3.000000081886349,-0.7802724640855576,1.5707957410620235
1747602218.9953074,3.0000000824250823,-0.7802724521036747,1.5707969535317479
1747602218.9953804,3.0000000819392816,-0.7802724638979317,1.5707957412698281
1747602218.9954362,3.000000082478015,-0.7802724519160488,1.5707969537395523
1747602218.995498,3.0000000819922144,-0.7802724637103058,1.5707957414776323
1747602218.9974906,3.000000082530948,-0.7802724517284227,1.5707969539473563
1747602219.0082,3.0000000820451476,-0.7802724635226799,1.5707957416854368
1747602219.0510714,3.000000082583881,-0.7802724515407968,1.570796954155161
1747602219.051145,3.0000000820980803,-0.7802724633350538,1.570795741893241
1747602219.0511928,3.000000082636814,-0.7802724513531708,1.5707969543629652
1747602219.051235,3.000000082151013,-0.7802724631474277,1.5707957421010448
1747602219.0597868,3.0000000826897466,-0.7802724511655449,1.5707969545707694
1747602219.07121,3.000000082203946,-0.7802724629598019,1.5707957423088497
1747602219.1112802,3.00000008274268,-0.7802724509779189,1.5707969547785738
1747602219.111383,3.000000082256879,-0.7802724627721758,1.5707957425166537
1747602219.1114423,3.0000000827956126,-0.7802724507902927,1.570796954986378
1747602219.1114867,3.000000082309812,-0.7802724625845497,1.5707957427244579
1747602219.1173804,3.0000000828485454,-0.7802724506026665,1.570796955194182
1747602219.1279795,3.000000082362744,-0.7802724623969235,1.5707957429322628
1747602219.173415,3.0000000829014772,-0.7802724504150402,1.5707969554019863
1747602219.1734824,3.000000082415677,-0.7802724622092974,1.570795743140067
1747602219.1735299,3.0000000829544096,-0.7802724502274143,1.5707969556097912
1747602219.1746712,3.0000000824686084,-0.7802724620216713,1.5707957433478716
1747602219.183439,3.000000083007341,-0.7802724500397883,1.5707969558175947
1747602219.2241745,3.00000008252154,-0.7802724618340452,1.5707957435556754
1747602219.2242785,3.0000000830602724,-0.7802724498521622,1.570796956025399
1747602219.2243679,3.0000000825744713,-0.7802724616464191,1.5707957437634799
1747602219.2244494,3.000000083113204,-0.7802724496645362,1.570796956233203
1747602219.229295,3.000000082627403,-0.7802724614587933,1.570795743971284
1747602219.2435238,3.0000000831661358,-0.7802724494769103,1.5707969564410076
1747602219.2830672,3.0000000826803346,-0.7802724612711672,1.5707957441790885
1747602219.2831318,3.000000083219067,-0.7802724492892843,1.570796956648812
1747602219.2831814,3.000000082733266,-0.7802724610835412,1.5707957443868934
1747602219.2832248,3.0000000832719986,-0.7802724491016583,1.5707969568566162
1747602219.2879107,3.0000000827861975,-0.7802724608959151,1.5707957445946974
1747602219.297054,3.00000008332493,-0.7802724489140321,1.5707969570644202
1747602219.3401833,3.0000000828391293,-0.7802724607082889,1.5707957448025012
1747602219.3402433,3.000000083377862,-0.780272448726406,1.5707969572722251
1747602219.3402915,3.0000000828920608,-0.780272460520663,1.5707957450103063
1747602219.3403344,3.0000000834307934,-0.7802724485387801,1.5707969574800287
1747602219.3496175,3.000000082944992,-0.7802724603330369,1.5707957452181105
1747602219.3605204,3.000000083483725,-0.780272448351154,1.5707969576878331
1747602219.4037228,3.0000000829979236,-0.7802724601454107,1.570795745425915
1747602219.4038146,3.000000083536657,-0.7802724481635278,1.5707969578956378
1747602219.4038918,3.000000083050857,-0.7802724599577846,1.5707957456337192
1747602219.4039648,3.00000008358959,-0.7802724479759015,1.5707969581034418
1747602219.4073963,3.0000000831037896,-0.7802724597701585,1.5707957458415234
1747602219.4208467,3.0000000836425227,-0.7802724477882755,1.570796958311246
1747602219.4631777,3.0000000831567224,-0.7802724595825326,1.5707957460493278
1747602219.463249,3.0000000836954555,-0.7802724476006495,1.57079695851905
1747602219.463308,3.0000000832096556,-0.7802724593949065,1.5707957462571318
1747602219.4633634,3.0000000837483887,-0.7802724474130236,1.5707969587268547
1747602219.4687479,3.0000000832625884,-0.7802724592072805,1.570795746464936
1747602219.4785922,3.0000000838013214,-0.7802724472253977,1.5707969589346586
1747602219.52024,3.000000083315521,-0.7802724590196545,1.5707957466727407
1747602219.5203068,3.000000083854254,-0.7802724470377717,1.5707969591424633
1747602219.5203612,3.000000083368454,-0.7802724588320284,1.570795746880545
1747602219.52052,3.000000083907187,-0.7802724468501456,1.5707969593502673
1747602219.5310884,3.000000083421387,-0.7802724586444024,1.5707957470883491
1747602219.571172,3.00000008396012,-0.7802724466625196,1.5707969595580713
1747602219.571259,3.00000008347432,-0.7802724584567764,1.5707957472961536
1747602219.571351,3.000000084013053,-0.7802724464748936,1.570796959765876
1747602219.580016,3.0000000835272527,-0.7802724582691501,1.5707957475039582
1747602219.5901673,3.0000000840659857,-0.7802724462872673,1.5707969599736802
1747602219.6271756,3.0000000835801854,-0.7802724580815242,1.5707957477117622
1747602219.6272619,3.0000000841189185,-0.7802724460996412,1.5707969601814842
1747602219.627358,3.0000000836331187,-0.7802724578938979,1.5707957479195667
